strain,stage,hour,medianLength,medianWidth
N2,L3,28,270,1.87732342007435
N2,L3,28,272,1.81395348837209
N2,L3,28,267,1.8606873467121199
N2,L3,28,275,1.9327731092437
N2,L3,28,256,1.86274509803922
N2,L3,28,265,1.84862385321101
N2,L3,28,262.5,1.818044810609865
N2,L3,28,274,1.84724459029098
N2,L3,28,269,1.8796992481203
N2,L3,28,270.5,1.85768015646156
N2,L3,28,270.5,1.876944329959855
N2,L3,28,256,1.805918317437025
N2,L3,28,277,1.860234221272455
N2,L3,28,264,1.89189189189189
N2,L3,28,273,1.91724137931034
N2,L3,28,272,1.94795539033457
N2,L3,28,260,1.84073304894477
N2,L3,29,288,1.98679867986799
N2,L3,29,278.5,1.962738039625185
N2,L3,29,288,1.98461538461538
N2,L3,29,279.5,1.96916120478311
N2,L3,29,266.5,1.868943396226415
N2,L3,29,276,2.00187235205685
N2,L3,29,266,1.9375
N2,L3,29,283,1.93661971830986
N2,L3,29,280,1.9734918591239499
N2,L3,29,269,1.93436293436293
N2,L3,29,275.5,1.9323167806922301
N2,L3,29,272,1.97037037037037
N2,L3,29,277,1.98976109215017
N2,L3,29,266,1.92094861660079
N2,L3,29,272,1.91176470588235
N2,L3,29,273,1.9463601532567
N2,L3,29,270,1.92578125
N2,L3,29,276,1.99275362318841
N2,L3,29,285,1.9469696969697
N2,L3,29,279,1.90311418685121
N2,L3,29,282,2.01766784452297
N2,L3,29,274,1.8993288590604
N2,L3,30,283,2.05944055944056
N2,L3,30,286.5,1.9823426573426601
N2,L3,30,290,2.17137493119446
N2,L3,30,285.5,2.026132404181185
N2,L3,30,288,2.09375
N2,L3,30,280,2.09574468085106
N2,L3,30,286,1.96428571428571
N2,L3,30,292,2.06778391417508
N2,L3,30,282,2.12274368231047
N2,L3,30,281.5,1.99568518411802
N2,L3,30,292,2.15107913669065
N2,L3,30,282.5,1.93527046783626
N2,L3,30,283.5,2.141716543533155
N2,L3,30,290,2.07581227436823
N2,L3,30,288.5,2.131449275362315
N2,L3,30,289,2.10315743944637
N2,L3,30,295,2.0880221788167104
N2,L3,30,296,2.06810035842294
N2,L3,30,299,2.042960583623695
N2,L3,30,284,2.0150932767818697
N2,L3,30,288,2.15625
N2,L3,30,293,2.11233552631579
N2,L3,31,289,2.22
N2,L3,31,292.5,2.1842439002491547
N2,L3,31,291,2.15381178047719
N2,L3,31,287.5,2.126964977699785
N2,L3,31,291,2.20338983050847
N2,L3,31,286.5,2.1768862716231148
N2,L3,31,285,2.12292358803987
N2,L3,31,289,2.098201204122085
N2,L3,31,294.5,2.1838141868208902
N2,L3,31,288,2.16129032258065
N2,L3,31,296,2.14189189189189
N2,L3,31,296,2.20863309352518
N2,L3,31,301,2.22535211267606
N2,L3,31,287,2.06566799213858
N2,L3,31,278,2.07266435986159
N2,L3,31,306,2.250399926870515
N2,L3,31,290,2.18275862068965
N2,L3,31,290,2.16988535307408
N2,L3,31,302,2.2591729387615453
N2,L3,31,296,2.16551724137931
N2,L3,31,296,2.24398625429553
N2,L3,31,301,2.16723549488055
N2,L3,32,303.5,2.21240601503759
N2,L3,32,289.5,2.210694703652615
N2,L3,32,302,2.21883972612825
N2,L3,32,302,2.18918918918919
N2,L3,32,309,2.22049689440994
N2,L3,32,299,2.28876290854892
N2,L3,32,302.5,2.193188320015785
N2,L3,32,300.5,2.209104780123435
N2,L3,32,303,2.20254266805991
N2,L3,32,304.5,2.164451114922815
N2,L3,32,293,2.20146702672582
N2,L3,32,299,2.24475524475525
N2,L3,32,296,2.22648083623693
N2,L3,32,311,2.2373417721519
N2,L3,32,303.5,2.22522498760326
N2,L3,32,305,2.214516129032255
N2,L3,32,307.5,2.20867559850648
N2,L3,32,300.5,2.172239694485005
N2,L3,32,297,2.21348314606742
N2,L3,32,295.5,2.14544016679248
N2,L3,32,300,2.18586435199666
N2,L3,32,295.5,2.18109281453333
N2,L4,33,306,2.26645768025078
N2,L4,33,302,2.21283783783784
N2,L4,33,306,2.24832214765101
N2,L4,33,307,2.24579124579125
N2,L4,33,305,2.30201738440001
N2,L4,33,307,2.259586824489075
N2,L4,33,290.5,2.179333528208125
N2,L4,33,310.5,2.2633084792786553
N2,L4,33,308,2.21232876712329
N2,L4,33,313.5,2.2539612341170203
N2,L4,33,304,2.21262458471761
N2,L4,33,302.5,2.243961880237735
N2,L4,33,312,2.22222222222222
N2,L4,33,299.5,2.2370918417677803
N2,L4,33,308,2.25252525252525
N2,L4,33,308,2.23404255319149
N2,L4,33,303,2.21768707482993
N2,L4,33,315,2.22222222222222
N2,L4,33,307,2.251506024096385
N2,L4,33,304,2.157400393879715
N2,L4,33,305,2.23899371069182
N2,L4,33,307.5,2.249635583067095
N2,L4,34,307,2.2014281571697847
N2,L4,34,307,2.22955974842767
N2,L4,34,310,2.258404821478215
N2,L4,34,309,2.21549495586381
N2,L4,34,303,2.22085889570552
N2,L4,34,308,2.23110441035157
N2,L4,34,310,2.25490196078431
N2,L4,34,312.5,2.21604854566411
N2,L4,34,313,2.21794871794872
N2,L4,34,311,2.23353293413174
N2,L4,34,317,2.25827814569536
N2,L4,34,307.5,2.20622428424481
N2,L4,34,314,2.26031746031746
N2,L4,34,312,2.29333333333333
N2,L4,34,308.5,2.20434909778158
N2,L4,34,312.5,2.222798157008685
N2,L4,34,308,2.25077399380805
N2,L4,34,317.5,2.2133796481407453
N2,L4,34,306,2.20967741935484
N2,L4,34,311,2.2555910543131
N2,L4,34,317,2.24315068493151
N2,L4,34,320.5,2.27338684779253
N2,L4,35,335,2.3342196369534047
N2,L4,35,298,2.1722972972973
N2,L4,35,311,2.26197183098592
N2,L4,35,328,2.31428571428571
N2,L4,35,311.5,2.285304963125375
N2,L4,35,322,2.209196617336155
N2,L4,35,329,2.26843657817109
N2,L4,35,310,2.25762711864407
N2,L4,35,322.5,2.2916851277507
N2,L4,35,308.5,2.238577981651375
N2,L4,35,316,2.265625
N2,L4,35,312,2.24770642201835
N2,L4,35,323,2.28571428571429
N2,L4,35,327.5,2.2635389866106603
N2,L4,35,330,2.26769230769231
N2,L4,35,319,2.217307576879215
N2,L4,35,319,2.27899686520376
N2,L4,35,336,2.2423303259908547
N2,L4,35,335,2.25490196078431
N2,L4,35,330,2.27914110429448
N2,L4,35,313.5,2.24813122923588
N2,L4,35,339,2.30132450331126
N2,L4,36,336,2.40659340659341
N2,L4,36,321.5,2.237806484295845
N2,L4,36,334,2.26878612716763
N2,L4,36,318,2.22884012539185
N2,L4,36,331,2.29652996845426
N2,L4,36,322.5,2.2570942238348
N2,L4,36,340,2.31917984992592
N2,L4,36,328.5,2.23744253682334
N2,L4,36,336,2.34166666666667
N2,L4,36,326,2.315782759076905
N2,L4,36,342,2.29938271604938
N2,L4,36,332,2.25842113073156
N2,L4,36,319.5,2.2892049198330797
N2,L4,36,326.5,2.249263535031845
N2,L4,36,339,2.342303664921465
N2,L4,36,331.5,2.2717803030303
N2,L4,36,336,2.25297619047619
N2,L4,36,336,2.31329113924051
N2,L4,36,339.5,2.2970389426957247
N2,L4,36,335,2.28963414634146
N2,L4,36,349,2.45845272206304
N2,L4,36,338,2.22033898305085
N2,L4,37,359,2.51063829787234
N2,L4,37,355,2.49848942598187
N2,L4,37,339,2.30945558739255
N2,L4,37,343,2.3174971180812447
N2,L4,37,342.5,2.42425550280535
N2,L4,37,346.5,2.43692221421133
N2,L4,37,351.5,2.46126984126984
N2,L4,37,340,2.3448275862069
N2,L4,37,343,2.40816326530612
N2,L4,37,363,2.4435261707989002
N2,L4,37,353,2.39285714285714
N2,L4,37,345.5,2.40823405217916
N2,L4,37,347,2.341636212624585
N2,L4,37,338,2.32822085889571
N2,L4,37,359,2.50216817064419
N2,L4,37,350,2.36565096952909
N2,L4,37,361.5,2.472391869460365
N2,L4,37,345.5,2.377148117839605
N2,L4,37,342,2.433242280181055
N2,L4,37,331,2.34384858044164
N2,L4,37,343,2.31671554252199
N2,L4,37,332,2.3222988972927103
N2,L4,38,353,2.53185595567867
N2,L4,38,371,2.55043227665706
N2,L4,38,354,2.4773238882329798
N2,L4,38,345,2.41525423728814
N2,L4,38,350,2.4865671641791
N2,L4,38,352.5,2.397143408608375
N2,L4,38,365,2.57428571428571
N2,L4,38,348,2.48275862068966
N2,L4,38,362,2.5428731628704897
N2,L4,38,369,2.53763440860215
N2,L4,38,351,2.51566951566952
N2,L4,38,364.5,2.527694138215725
N2,L4,38,366,2.51771117166213
N2,L4,38,343,2.4149552803577548
N2,L4,38,368,2.56602083563003
N2,L4,38,366,2.40688064140359
N2,L4,38,353,2.41470588235294
N2,L4,38,360,2.490063052052665
N2,L4,38,377,2.6173963670237548
N2,L4,38,352,2.45604395604396
N2,L4,38,365,2.5513340929592196
N2,L4,38,361,2.52722063037249
N2,L4,39,391,2.66974595842956
N2,L4,39,373.5,2.538326581119795
N2,L4,39,396,2.68592964824121
N2,L4,39,369,2.6858202213355398
N2,L4,39,379,2.64438502673797
N2,L4,39,378,2.60846560846561
N2,L4,39,357,2.57821229050279
N2,L4,39,365,2.50445103857567
N2,L4,39,379,2.66492146596859
N2,L4,39,374,2.56424581005587
N2,L4,39,384,2.63118811881188
N2,L4,39,386.5,2.595635452685065
N2,L4,39,371,2.50152905198777
N2,L4,39,386,2.6506329113924
N2,L4,39,359,2.53021978021978
N2,L4,39,390,2.629870390433775
N2,L4,39,394.5,2.623537896510345
N2,L4,39,334,2.39520958083832
N2,L4,39,362,2.61206896551724
N2,L4,39,360,2.549543153475735
N2,L4,39,382,2.57506361323155
N2,L4,39,373,2.50802139037433
N2,L4,40,399,2.7162699148405
N2,L4,40,382.5,2.68592362470565
N2,L4,40,385,2.72046109510086
N2,L4,40,397,2.62856965135446
N2,L4,40,384,2.53886010362694
N2,L4,40,383,2.79086538461538
N2,L4,40,391,2.66270783847981
N2,L4,40,383.5,2.76172033984534
N2,L4,40,376,2.74792243767313
N2,L4,40,368,2.54472534332085
N2,L4,40,390,2.79497547690875
N2,L4,40,396,2.74324324324324
N2,L4,40,402,2.7838980824796398
N2,L4,40,388,2.823437804165855
N2,L4,40,364,2.6592417278012848
N2,L4,40,375.5,2.545418132921355
N2,L4,40,374.5,2.7525616698292197
N2,L4,40,386.5,2.6444581024059604
N2,L4,40,392.5,2.805522689973665
N2,L4,40,408,2.7782833430401848
N2,L4,40,375,2.71674876847291
N2,L4,40,376,2.69946808510638
N2,L4,41,382,2.84401114206128
N2,L4,41,399,2.73228346456693
N2,L4,41,418,2.88388625592417
N2,L4,41,417,2.8019093078759
N2,L4,41,398,2.77567567567568
N2,L4,41,395,2.92512077294686
N2,L4,41,415,2.79343629343629
N2,L4,41,409,2.89975550122249
N2,L4,41,385,2.71815718157182
N2,L4,41,395,2.6930289209473903
N2,L4,41,399,2.82205513784461
N2,L4,41,408,2.906732317232585
N2,L4,41,407,2.80092353660193
N2,L4,41,397,2.84130982367758
N2,L4,41,407,2.9211577223482
N2,L4,41,410,2.77319587628866
N2,L4,41,406,2.73522458628842
N2,L4,41,420.5,2.840754060324825
N2,L4,41,396,2.81111111111111
N2,L4,41,386,2.86945812807882
N2,L4,41,412,2.69354838709677
N2,L4,41,424,2.81989247311828
N2,L4,42,417,3.0228126614380297
N2,L4,42,405.5,3.0089010920824
N2,L4,42,408,3.02097902097902
N2,L4,42,412,2.94520547945205
N2,L4,42,421,2.99255583126551
N2,L4,42,406.5,3.0082738095238097
N2,L4,42,429,2.96674057649667
N2,L4,42,416,3.0715935334873
N2,L4,42,412.5,2.98826509913596
N2,L4,42,411.5,3.027306967984935
N2,L4,42,415.5,3.034742014742015
N2,L4,42,417,3.08921161825726
N2,L4,42,425,3.01781737193764
N2,L4,42,434,2.98816029143898
N2,L4,42,438,3.02784810126582
N2,L4,42,428,3.01208459214502
N2,L4,42,435,2.8799858250974504
N2,L4,42,424,2.97169811320755
N2,L4,42,423,3.06443914081146
N2,L4,42,412,2.94174757281553
N2,L4,42,426,3.02336448598131
N2,L4,42,422,3.1052149858269846
